match_id,minute,homeTeam_name,awayTeam_name,homeGoals,awayGoals
3,79,Atalanta,Como,1,3
3,80,Atalanta,Como,1,3
3,81,Atalanta,Como,1,3
3,82,Atalanta,Como,1,3
3,83,Atalanta,Como,1,3
3,84,Atalanta,Como,1,3
3,85,Atalanta,Como,1,3
3,86,Atalanta,Como,1,3
3,87,Atalanta,Como,1,3
3,88,Atalanta,Como,1,3
3,89,Atalanta,Como,1,3
3,90,Atalanta,Como,2,3
4,1,Atalanta,Empoli,0,0
4,2,Atalanta,Empoli,0,0
4,3,Atalanta,Empoli,0,0
4,4,Atalanta,Empoli,0,0
4,5,Atalanta,Empoli,0,0
4,6,Atalanta,Empoli,0,0
4,7,Atalanta,Empoli,0,0
4,8,Atalanta,Empoli,0,0
4,9,Atalanta,Empoli,0,0
4,10,Atalanta,Empoli,0,0
4,11,Atalanta,Empoli,0,0
4,12,Atalanta,Empoli,0,0
4,13,Atalanta,Empoli,0,1
4,14,Atalanta,Empoli,0,1
4,15,Atalanta,Empoli,0,1
4,16,Atalanta,Empoli,0,1
4,17,Atalanta,Empoli,0,1
4,18,Atalanta,Empoli,0,1
4,19,Atalanta,Empoli,0,1
4,20,Atalanta,Empoli,0,1
4,21,Atalanta,Empoli,0,1
4,22,Atalanta,Empoli,0,1
4,23,Atalanta,Empoli,0,1
4,24,Atalanta,Empoli,0,1
4,25,Atalanta,Empoli,0,1
4,26,Atalanta,Empoli,0,1
4,27,Atalanta,Empoli,0,1
4,28,Atalanta,Empoli,0,1
4,29,Atalanta,Empoli,0,1
4,30,Atalanta,Empoli,0,1
4,31,Atalanta,Empoli,0,1
4,32,Atalanta,Empoli,0,1
4,33,Atalanta,Empoli,0,1
4,34,Atalanta,Empoli,1,1
4,35,Atalanta,Empoli,1,1
4,36,Atalanta,Empoli,1,1
4,37,Atalanta,Empoli,1,1
4,38,Atalanta,Empoli,1,1
4,39,Atalanta,Empoli,1,1
4,40,Atalanta,Empoli,1,1
4,41,Atalanta,Empoli,1,1
4,42,Atalanta,Empoli,1,1
4,43,Atalanta,Empoli,1,1
4,44,Atalanta,Empoli,1,1
4,45,Atalanta,Empoli,2,1
4,46,Atalanta,Empoli,2,1
4,47,Atalanta,Empoli,2,1
4,48,Atalanta,Empoli,2,1
4,49,Atalanta,Empoli,2,1
4,50,Atalanta,Empoli,2,1
4,51,Atalanta,Empoli,2,1
4,52,Atalanta,Empoli,2,1
4,53,Atalanta,Empoli,2,1
4,54,Atalanta,Empoli,2,1
4,55,Atalanta,Empoli,2,1
4,56,Atalanta,Empoli,2,1
4,57,Atalanta,Empoli,2,2
4,58,Atalanta,Empoli,2,2
4,59,Atalanta,Empoli,2,2
4,60,Atalanta,Empoli,2,2
4,61,Atalanta,Empoli,2,2
4,62,Atalanta,Empoli,2,2
4,63,Atalanta,Empoli,2,2
4,64,Atalanta,Empoli,2,2
4,65,Atalanta,Empoli,2,2
4,66,Atalanta,Empoli,2,2
4,67,Atalanta,Empoli,2,2
4,68,Atalanta,Empoli,2,2
4,69,Atalanta,Empoli,2,2
4,70,Atalanta,Empoli,2,2
4,71,Atalanta,Empoli,2,2
4,72,Atalanta,Empoli,2,2
4,73,Atalanta,Empoli,2,2
4,74,Atalanta,Empoli,2,2
4,75,Atalanta,Empoli,2,2
4,76,Atalanta,Empoli,2,2
4,77,Atalanta,Empoli,2,2
4,78,Atalanta,Empoli,2,2
4,79,Atalanta,Empoli,2,2
4,80,Atalanta,Empoli,2,2
4,81,Atalanta,Empoli,2,2
4,82,Atalanta,Empoli,2,2
4,83,Atalanta,Empoli,2,2
4,84,Atalanta,Empoli,2,2
4,85,Atalanta,Empoli,2,2
4,86,Atalanta,Empoli,3,2
4,87,Atalanta,Empoli,3,2
4,88,Atalanta,Empoli,3,2
4,89,Atalanta,Empoli,3,2
4,90,Atalanta,Empoli,3,2
5,1,Atalanta,Fiorentina,0,0
5,2,Atalanta,Fiorentina,0,0
5,3,Atalanta,Fiorentina,0,0
5,4,Atalanta,Fiorentina,0,0
5,5,Atalanta,Fiorentina,0,0
5,6,Atalanta,Fiorentina,0,0
5,7,Atalanta,Fiorentina,0,0
5,8,Atalanta,Fiorentina,0,0
5,9,Atalanta,Fiorentina,0,0
5,10,Atalanta,Fiorentina,0,0
5,11,Atalanta,Fiorentina,0,0
5,12,Atalanta,Fiorentina,0,0
5,13,Atalanta,Fiorentina,0,0
5,14,Atalanta,Fiorentina,0,0
5,15,Atalanta,Fiorentina,0,1
5,16,Atalanta,Fiorentina,0,1
5,17,Atalanta,Fiorentina,0,1
5,18,Atalanta,Fiorentina,0,1
5,19,Atalanta,Fiorentina,0,1
5,20,Atalanta,Fiorentina,0,1
5,21,Atalanta,Fiorentina,1,1
5,22,Atalanta,Fiorentina,1,1
5,23,Atalanta,Fiorentina,1,1
5,24,Atalanta,Fiorentina,1,1
5,25,Atalanta,Fiorentina,1,1
5,26,Atalanta,Fiorentina,1,1
5,27,Atalanta,Fiorentina,1,1
5,28,Atalanta,Fiorentina,1,1
5,29,Atalanta,Fiorentina,1,1
5,30,Atalanta,Fiorentina,1,1
5,31,Atalanta,Fiorentina,1,1
5,32,Atalanta,Fiorentina,1,2
5,33,Atalanta,Fiorentina,1,2
5,34,Atalanta,Fiorentina,1,2
5,35,Atalanta,Fiorentina,1,2
5,36,Atalanta,Fiorentina,1,2
5,37,Atalanta,Fiorentina,1,2
5,38,Atalanta,Fiorentina,1,2
5,39,Atalanta,Fiorentina,1,2
5,40,Atalanta,Fiorentina,1,2
5,41,Atalanta,Fiorentina,1,2
5,42,Atalanta,Fiorentina,1,2
5,43,Atalanta,Fiorentina,1,2
5,44,Atalanta,Fiorentina,2,2
5,45,Atalanta,Fiorentina,3,2
5,46,Atalanta,Fiorentina,3,2
5,47,Atalanta,Fiorentina,3,2
5,48,Atalanta,Fiorentina,3,2
5,49,Atalanta,Fiorentina,3,2
5,50,Atalanta,Fiorentina,3,2
5,51,Atalanta,Fiorentina,3,2
5,52,Atalanta,Fiorentina,3,2
5,53,Atalanta,Fiorentina,3,2
5,54,Atalanta,Fiorentina,3,2
5,55,Atalanta,Fiorentina,3,2
5,56,Atalanta,Fiorentina,3,2
